Epoch,BatchSize,ModelType,NumParameters,TrainAccuracy,ValidationAccuracy,TrainTime,ValidationTime
0,64,joint,9708095,0.2021360695362091,0.2944999933242798,11.982295751571655,4.453145503997803
1,64,joint,9708095,0.3053797483444214,0.33662500977516174,9.37214469909668,4.492445945739746
2,64,joint,9708095,0.3362341821193695,0.34575000405311584,9.490195035934448,4.542811155319214
3,64,joint,9708095,0.3734177350997925,0.3792499899864197,9.375635623931885,4.489394664764404
4,64,joint,9708095,0.39596518874168396,0.4257499873638153,9.372201204299927,4.615041255950928
5,64,joint,9708095,0.4260284900665283,0.46312499046325684,9.358250379562378,4.50626277923584
6,64,joint,9708095,0.4465981125831604,0.4476250112056732,9.325999975204468,4.510023593902588
7,64,joint,9708095,0.46993669867515564,0.46549999713897705,9.358324527740479,4.489978313446045
8,64,joint,9708095,0.4782436788082123,0.5087500214576721,9.356014490127563,4.499882698059082
9,64,joint,9708095,0.49624207615852356,0.49437499046325684,9.354577541351318,4.4908881187438965
10,64,joint,9708095,0.5154272317886353,0.500124990940094,9.326091289520264,4.476157188415527
11,64,joint,9708095,0.5223496556282043,0.47562500834465027,9.360878705978394,4.501060724258423
12,64,joint,9708095,0.5314477682113647,0.5248749852180481,9.340033531188965,4.465529441833496
13,64,joint,9708095,0.5541930198669434,0.5132499933242798,9.358794927597046,4.494532346725464
14,64,joint,9708095,0.5555775165557861,0.5006250143051147,9.349990844726562,4.505877494812012
15,64,joint,9708095,0.563686728477478,0.5065000057220459,9.343746900558472,4.474182367324829
16,64,joint,9708095,0.5747626423835754,0.5383750200271606,9.433931827545166,4.489977836608887
17,64,joint,9708095,0.6042326092720032,0.5283750295639038,9.356574058532715,4.508728265762329
18,64,joint,9708095,0.6107594966888428,0.5534999966621399,9.37092137336731,4.474842548370361
19,64,joint,9708095,0.6145173907279968,0.5538750290870667,9.419236183166504,4.473153591156006
20,64,joint,9708095,0.6208465099334717,0.5396249890327454,9.456609725952148,4.49432897567749
21,64,joint,9708095,0.6340981125831604,0.5536249876022339,9.519579410552979,4.489153623580933
22,64,joint,9708095,0.6279667615890503,0.5435000061988831,9.435117483139038,4.496852874755859
23,64,joint,9708095,0.6346914768218994,0.5577499866485596,9.42900013923645,4.476552963256836
24,64,joint,9708095,0.6414161324501038,0.5631250143051147,9.506485939025879,4.49300742149353
25,64,joint,9708095,0.6570411324501038,0.5613750219345093,9.465570449829102,4.50591254234314
26,64,joint,9708095,0.6631724834442139,0.5363749861717224,9.537132740020752,4.515353679656982
27,64,joint,9708095,0.6520965099334717,0.5587499737739563,9.466358184814453,4.490170955657959
28,64,joint,9708095,0.6621835231781006,0.5720000267028809,9.402761936187744,4.489930868148804
29,64,joint,9708095,0.6708860993385315,0.5763750076293945,9.421250104904175,4.491778612136841
30,64,joint,9708095,0.6799841523170471,0.5711249709129333,9.480661630630493,4.5207133293151855
31,64,joint,9708095,0.668117105960846,0.5658749938011169,9.516974210739136,4.509280681610107
32,64,joint,9708095,0.6973892450332642,0.5669999718666077,9.450428009033203,4.5053699016571045
33,64,joint,9708095,0.6888844966888428,0.5602499842643738,9.457129001617432,4.48973274230957
34,64,joint,9708095,0.688093364238739,0.5762500166893005,9.466261386871338,4.508469581604004
35,64,joint,9708095,0.686906635761261,0.5691249966621399,9.447125673294067,4.520961761474609
36,64,joint,9708095,0.6930379867553711,0.5816249847412109,9.449567317962646,4.505563259124756
37,64,joint,9708095,0.7100474834442139,0.5758749842643738,9.426861047744751,4.515010833740234
38,64,joint,9708095,0.7106408476829529,0.578374981880188,9.435053825378418,4.523228645324707
39,64,joint,9708095,0.7183544039726257,0.5688750147819519,9.464123249053955,4.524258136749268
40,64,joint,9708095,0.7165743708610535,0.5772500038146973,9.434228658676147,4.491755962371826
41,64,joint,9708095,0.704311728477478,0.5613750219345093,9.437779426574707,4.51637601852417
42,64,joint,9708095,0.7195411324501038,0.5692499876022339,9.368892431259155,4.442773342132568
43,64,joint,9708095,0.7232990264892578,0.5615000128746033,9.312717914581299,4.427527904510498
44,64,joint,9708095,0.7136076092720032,0.5727499723434448,9.292816638946533,4.404700994491577
45,64,joint,9708095,0.7231012582778931,0.581375002861023,9.286466360092163,4.412627458572388
46,64,joint,9708095,0.7252768874168396,0.5646250247955322,9.255529880523682,4.418191909790039
47,64,joint,9708095,0.7292326092720032,0.5756250023841858,9.253039836883545,4.433752059936523
48,64,joint,9708095,0.7298259735107422,0.5832499861717224,9.240451097488403,4.420636892318726
49,64,joint,9708095,0.7367483973503113,0.5745000243186951,9.234602928161621,4.420114040374756
0,32,joint,19385460,0.2396496832370758,0.27524998784065247,23.681652784347534,8.874279260635376
1,32,joint,19385460,0.30175158381462097,0.351749986410141,23.77960968017578,8.899691820144653
2,32,joint,19385460,0.3393710255622864,0.39762499928474426,23.701322078704834,8.899345636367798
3,32,joint,19385460,0.37878185510635376,0.4143750071525574,23.686463832855225,8.964043617248535
4,32,joint,19385460,0.41938695311546326,0.4491249918937683,23.970206022262573,8.899153232574463
5,32,joint,19385460,0.42257165908813477,0.4728749990463257,23.97249412536621,8.882502317428589
6,32,joint,19385460,0.43610668182373047,0.4646250009536743,23.74662208557129,8.887303590774536
7,32,joint,19385460,0.4532245099544525,0.46799999475479126,23.600505113601685,8.913850784301758
8,32,joint,19385460,0.4655652940273285,0.4713749885559082,23.67892551422119,8.901655912399292
9,32,joint,19385460,0.481289803981781,0.4971249997615814,23.82034397125244,8.886273384094238
10,32,joint,19385460,0.4914410710334778,0.48399999737739563,23.570677280426025,8.892814636230469
11,32,joint,19385460,0.5045780539512634,0.5005000233650208,23.627952814102173,8.87689208984375
12,32,joint,19385460,0.5113455653190613,0.5044999718666077,23.670690536499023,8.885798454284668
13,32,joint,19385460,0.5135350227355957,0.5058749914169312,23.730420112609863,8.877913475036621
14,32,joint,19385460,0.5296576619148254,0.5178750157356262,23.911060333251953,8.900006532669067
15,32,joint,19385460,0.5292595624923706,0.5214999914169312,23.55917263031006,8.876481771469116
16,32,joint,19385460,0.5352308750152588,0.5377500057220459,23.870996713638306,8.89413332939148
17,32,joint,19385460,0.5398089289665222,0.5381249785423279,23.66497802734375,8.91148042678833
18,32,joint,19385460,0.5457802414894104,0.5289999842643738,23.748251914978027,8.920079708099365
19,32,joint,19385460,0.5545381903648376,0.5360000133514404,23.638981580734253,8.910094976425171
20,32,joint,19385460,0.5700637102127075,0.550000011920929,23.841124057769775,8.890008926391602
21,32,joint,19385460,0.5726512670516968,0.46687498688697815,23.62030839920044,8.886814832687378
22,32,joint,19385460,0.5794187784194946,0.5322499871253967,23.711922883987427,8.890088081359863
23,32,joint,19385460,0.5782245397567749,0.5552499890327454,23.623354196548462,8.883723974227905
24,32,joint,19385460,0.5941480994224548,0.5752500295639038,23.65320348739624,8.933900117874146
25,32,joint,19385460,0.5921576619148254,0.5697500109672546,23.996204137802124,8.869054317474365
26,32,joint,19385460,0.612261176109314,0.5385000109672546,23.777124881744385,8.878803491592407
27,32,joint,19385460,0.6170381903648376,0.578125,23.74622416496277,8.872355699539185
28,32,joint,19385460,0.6220143437385559,0.5637500286102295,23.77674436569214,8.869815826416016
29,32,joint,19385460,0.6273885369300842,0.5789999961853027,23.73310899734497,8.872675895690918
30,32,joint,19385460,0.6287818551063538,0.5569999814033508,23.994245052337646,8.876793622970581
31,32,joint,19385460,0.6419187784194946,0.5838750004768372,23.7596435546875,8.871033430099487
32,32,joint,19385460,0.6371417045593262,0.5963749885559082,23.69273591041565,8.863313913345337
33,32,joint,19385460,0.6363455653190613,0.5872499942779541,23.743228912353516,8.861502885818481
34,32,joint,19385460,0.649880588054657,0.5952500104904175,23.6659095287323,8.863767385482788
35,32,joint,19385460,0.6458996534347534,0.5835000276565552,23.671409368515015,8.864851951599121
36,32,joint,19385460,0.6592356562614441,0.5946249961853027,23.67529010772705,8.86762547492981
37,32,joint,19385460,0.6650079488754272,0.5926250219345093,23.639573335647583,8.855829954147339
38,32,joint,19385460,0.6644108295440674,0.6173750162124634,23.716201782226562,8.856212615966797
39,32,joint,19385460,0.6622213125228882,0.5893750190734863,23.70729088783264,8.842960357666016
40,32,joint,19385460,0.6632165312767029,0.6023749709129333,23.76170802116394,8.859267473220825
41,32,joint,19385460,0.6630175113677979,0.6071249842643738,23.74849581718445,8.853230714797974
42,32,joint,19385460,0.6771496534347534,0.6088749766349792,23.731350898742676,8.854567050933838
43,32,joint,19385460,0.6717754602432251,0.6200000047683716,23.79350471496582,8.854028940200806
44,32,joint,19385460,0.687300980091095,0.5958750247955322,23.65987253189087,8.845493078231812
45,32,joint,19385460,0.6898885369300842,0.5958750247955322,23.63801145553589,8.869937419891357
46,32,joint,19385460,0.6847133636474609,0.594124972820282,23.701011896133423,8.845923662185669
47,32,joint,19385460,0.693869411945343,0.6159999966621399,23.680371522903442,8.850639343261719
48,32,joint,19385460,0.6849124431610107,0.6036249995231628,23.59379768371582,8.85624074935913
49,32,joint,19385460,0.6952627301216125,0.6066250205039978,23.605832815170288,8.856677532196045
0,64,alternating,4719167,0.2551423907279968,0.32987499237060547,5.466651439666748,2.6023643016815186
1,64,alternating,4719167,0.3053797483444214,0.32074999809265137,5.4781858921051025,2.653195858001709
2,64,alternating,4719167,0.3457278609275818,0.36037498712539673,5.483894109725952,2.619474411010742
3,64,alternating,4719167,0.3649129867553711,0.32762500643730164,5.466180801391602,2.6646082401275635
4,64,alternating,4719167,0.3759889304637909,0.3892500102519989,5.478379726409912,2.777202606201172
5,64,alternating,4719167,0.3977452516555786,0.4051249921321869,5.507758140563965,2.8239588737487793
6,64,alternating,4719167,0.421281635761261,0.43674999475479126,5.481834888458252,2.7581419944763184
7,64,alternating,4719167,0.4244461953639984,0.42100000381469727,5.4836180210113525,2.8395893573760986
8,64,alternating,4719167,0.4359177350997925,0.41200000047683716,5.498407602310181,2.7850918769836426
9,64,alternating,4719167,0.45094937086105347,0.45124998688697815,5.495220184326172,2.693899393081665
10,64,alternating,4719167,0.4452136158943176,0.45362499356269836,5.485058307647705,2.6801040172576904
11,64,alternating,4719167,0.46439874172210693,0.46137499809265137,5.490595579147339,2.7068772315979004
12,64,alternating,4719167,0.48259493708610535,0.4793750047683716,5.491859197616577,2.725898265838623
13,64,alternating,4719167,0.4794303774833679,0.48475000262260437,5.489055871963501,2.6716761589050293
14,64,alternating,4719167,0.4877373278141022,0.49050000309944153,5.50874400138855,2.6814730167388916
15,64,alternating,4719167,0.5102847814559937,0.4855000078678131,5.495131969451904,2.665830373764038
16,64,alternating,4719167,0.5152294039726257,0.5096250176429749,5.480029821395874,2.826659917831421
17,64,alternating,4719167,0.5181962251663208,0.484499990940094,5.491030931472778,2.7298386096954346
18,64,alternating,4719167,0.5425237417221069,0.5120000243186951,5.4979283809661865,2.728991746902466
19,64,alternating,4719167,0.5446993708610535,0.5287500023841858,5.485812187194824,2.6881701946258545
20,64,alternating,4719167,0.5387658476829529,0.515749990940094,5.490915536880493,2.7958340644836426
21,64,alternating,4719167,0.5597310066223145,0.5286250114440918,5.479263782501221,2.728050947189331
22,64,alternating,4719167,0.5573576092720032,0.5346249938011169,5.49279522895813,2.792982339859009
23,64,alternating,4719167,0.5797072649002075,0.528124988079071,5.509241104125977,2.6824734210968018
24,64,alternating,4719167,0.5757516026496887,0.5491250157356262,5.498501539230347,2.7758660316467285
25,64,alternating,4719167,0.5814873576164246,0.5452499985694885,5.49139404296875,2.794739246368408
26,64,alternating,4719167,0.5759493708610535,0.5568749904632568,5.484098672866821,2.7912755012512207
27,64,alternating,4719167,0.5929588675498962,0.5667499899864197,5.490008592605591,2.689512014389038
28,64,alternating,4719167,0.59375,0.5533750057220459,5.507913112640381,2.8261868953704834
29,64,alternating,4719167,0.6147152185440063,0.5672500133514404,5.4867823123931885,2.7906219959259033
30,64,alternating,4719167,0.609375,0.5809999704360962,5.482255935668945,2.811377763748169
31,64,alternating,4719167,0.6194620132446289,0.5702499747276306,5.497771739959717,2.805824041366577
32,64,alternating,4719167,0.6275712251663208,0.5761250257492065,5.485170841217041,2.866518497467041
33,64,alternating,4719167,0.6135284900665283,0.5721250176429749,5.500138521194458,2.7747890949249268
34,64,alternating,4719167,0.6251977682113647,0.581250011920929,5.489071846008301,2.7949862480163574
35,64,alternating,4719167,0.6386471390724182,0.5867499709129333,5.493225574493408,2.8108456134796143
36,64,alternating,4719167,0.6522942781448364,0.5917500257492065,5.48569655418396,2.785921096801758
37,64,alternating,4719167,0.655063271522522,0.5806249976158142,5.475527763366699,2.775818109512329
38,64,alternating,4719167,0.6503164768218994,0.5911250114440918,5.489794492721558,2.812066078186035
39,64,alternating,4719167,0.6558544039726257,0.5922499895095825,5.478837490081787,2.7817482948303223
40,64,alternating,4719167,0.6520965099334717,0.5948749780654907,5.5030622482299805,2.7465720176696777
41,64,alternating,4719167,0.6606012582778931,0.5982499718666077,5.483907222747803,2.886976480484009
42,64,alternating,4719167,0.6635680198669434,0.5976250171661377,5.508474826812744,2.848489999771118
43,64,alternating,4719167,0.6635680198669434,0.5145000219345093,5.501169443130493,2.863922595977783
44,64,alternating,4719167,0.6702927350997925,0.5976250171661377,5.50510573387146,2.7853763103485107
45,64,alternating,4719167,0.6809731125831604,0.5824999809265137,5.510422468185425,2.7969024181365967
46,64,alternating,4719167,0.6789952516555786,0.5857499837875366,5.48310923576355,2.72424054145813
47,64,alternating,4719167,0.6827531456947327,0.5987499952316284,5.4932074546813965,2.721829891204834
48,64,alternating,4719167,0.6954113841056824,0.5893750190734863,5.482231378555298,2.8139708042144775
49,64,alternating,4719167,0.7001582384109497,0.5891249775886536,5.48172926902771,2.8024306297302246
0,32,alternating,9407604,0.18351911008358002,0.19224999845027924,13.637194156646729,5.052104711532593
1,32,alternating,9407604,0.23089171946048737,0.2639999985694885,13.469199419021606,5.042642116546631
2,32,alternating,9407604,0.29120221734046936,0.3162499964237213,13.832492351531982,5.08297324180603
3,32,alternating,9407604,0.3115047812461853,0.35887500643730164,13.55782675743103,5.050898551940918
4,32,alternating,9407604,0.33897292613983154,0.3733749985694885,13.639047622680664,5.057399034500122
5,32,alternating,9407604,0.34952229261398315,0.3708750009536743,13.936903953552246,5.060885190963745
6,32,alternating,9407604,0.3564888536930084,0.33262500166893005,13.575809240341187,5.048365354537964
7,32,alternating,9407604,0.37440288066864014,0.390500009059906,13.768584489822388,5.055625677108765
8,32,alternating,9407604,0.387539803981781,0.4090000092983246,13.803231477737427,5.055975675582886
9,32,alternating,9407604,0.3957006335258484,0.41187500953674316,13.537469625473022,5.048365116119385
10,32,alternating,9407604,0.4424761235713959,0.43924999237060547,13.571104049682617,5.058528423309326
11,32,alternating,9407604,0.4448646605014801,0.4206250011920929,13.491588354110718,5.064856290817261
12,32,alternating,9407604,0.4665605127811432,0.4749999940395355,13.556400537490845,5.065394401550293
13,32,alternating,9407604,0.49522292613983154,0.4873749911785126,13.902552843093872,5.038019895553589
14,32,alternating,9407604,0.4914410710334778,0.5108749866485596,13.472666263580322,5.057770252227783
15,32,alternating,9407604,0.5153264403343201,0.5285000205039978,13.973457098007202,5.060803413391113
16,32,alternating,9407604,0.5320461988449097,0.43962499499320984,13.634328126907349,5.045570135116577
17,32,alternating,9407604,0.553542971611023,0.515625,13.563148736953735,5.049317836761475
18,32,alternating,9407604,0.5617038011550903,0.5287500023841858,13.570337295532227,5.039351224899292
19,32,alternating,9407604,0.5648885369300842,0.5274999737739563,13.53165078163147,5.054676055908203
20,32,alternating,9407604,0.5933519005775452,0.5492500066757202,13.618870496749878,5.05070686340332
21,32,alternating,9407604,0.6084793210029602,0.5533750057220459,13.394598960876465,5.08635950088501
22,32,alternating,9407604,0.6184315085411072,0.5534999966621399,13.622626304626465,5.05891489982605
23,32,alternating,9407604,0.6379379034042358,0.5440000295639038,13.779912233352661,5.053856372833252
24,32,alternating,9407604,0.6514729261398315,0.5558750033378601,13.591105699539185,5.05055046081543
25,32,alternating,9407604,0.6614251732826233,0.5208749771118164,13.567436218261719,5.068474054336548
26,32,alternating,9407604,0.678542971611023,0.547124981880188,13.715373516082764,5.0666937828063965
27,32,alternating,9407604,0.6920780539512634,0.49924999475479126,13.462897300720215,5.055511951446533
28,32,alternating,9407604,0.7040206789970398,0.5712500214576721,13.552069425582886,5.060422658920288
29,32,alternating,9407604,0.7171576619148254,0.5533750057220459,13.672791481018066,5.048381567001343
30,32,alternating,9407604,0.7157643437385559,0.5653749704360962,13.593982458114624,5.082343578338623
31,32,alternating,9407604,0.7416401505470276,0.5417500138282776,13.494597911834717,5.046263217926025
32,32,alternating,9407604,0.7643312215805054,0.5582500100135803,13.595283508300781,5.053890943527222
33,32,alternating,9407604,0.7661226391792297,0.5668749809265137,13.460750102996826,5.047624349594116
34,32,alternating,9407604,0.7675158977508545,0.5728750228881836,13.536035299301147,5.080547094345093
35,32,alternating,9407604,0.7888137102127075,0.5666249990463257,13.607802391052246,5.0396177768707275
36,32,alternating,9407604,0.7852308750152588,0.5584999918937683,13.703173637390137,5.049634695053101
37,32,alternating,9407604,0.7983678579330444,0.5617499947547913,13.949796676635742,5.058378458023071
38,32,alternating,9407604,0.8125,0.5556250214576721,13.883371591567993,5.061363458633423
39,32,alternating,9407604,0.8111066818237305,0.5576249957084656,13.483351707458496,5.045679330825806
40,32,alternating,9407604,0.8144904375076294,0.5699999928474426,13.859792947769165,5.051394701004028
41,32,alternating,9407604,0.8322054147720337,0.5568749904632568,13.51707673072815,5.043502569198608
42,32,alternating,9407604,0.8487260937690735,0.5677499771118164,13.623708009719849,5.056979179382324
43,32,alternating,9407604,0.843550980091095,0.5677499771118164,13.529387474060059,5.032411575317383
44,32,alternating,9407604,0.8554936051368713,0.5609999895095825,13.703802347183228,5.0761449337005615
45,32,alternating,9407604,0.856289803981781,0.5504999756813049,13.46326494216919,5.043440818786621
46,32,alternating,9407604,0.8712181448936462,0.5591250061988831,13.66333818435669,5.039580345153809
47,32,alternating,9407604,0.8718152642250061,0.5652499794960022,13.465201139450073,5.048597097396851
48,32,alternating,9407604,0.8736066818237305,0.5577499866485596,13.589258432388306,5.132061243057251
49,32,alternating,9407604,0.8791799545288086,0.5669999718666077,13.674852132797241,5.152669191360474
0,64,resnet18,11689512,0.2948971390724182,0.32237499952316284,5.022588491439819,2.9351727962493896
1,64,resnet18,11689512,0.3765822649002075,0.39762499928474426,4.888493299484253,2.9036924839019775
2,64,resnet18,11689512,0.40605220198631287,0.38324999809265137,4.983475208282471,2.878831624984741
3,64,resnet18,11689512,0.4521360695362091,0.45649999380111694,4.847367763519287,2.848043203353882
4,64,resnet18,11689512,0.47606804966926575,0.3997499942779541,4.8472230434417725,2.860990285873413
5,64,resnet18,11689512,0.4877373278141022,0.45487499237060547,4.837585687637329,2.8929288387298584
6,64,resnet18,11689512,0.5126582384109497,0.2607499957084656,4.8060526847839355,2.8300178050994873
7,64,resnet18,11689512,0.5263053774833679,0.47087499499320984,4.839832544326782,2.837287425994873
8,64,resnet18,11689512,0.5415347814559937,0.4257499873638153,4.769747734069824,2.8506669998168945
9,64,resnet18,11689512,0.564280092716217,0.44574999809265137,4.833486557006836,2.895383358001709
10,64,resnet18,11689512,0.5820807218551636,0.5131250023841858,4.827518701553345,2.8472273349761963
11,64,resnet18,11689512,0.6012658476829529,0.40950000286102295,4.805245399475098,2.860982894897461
12,64,resnet18,11689512,0.6046281456947327,0.4673750102519989,4.793600559234619,2.875472068786621
13,64,resnet18,11689512,0.5939477682113647,0.49924999475479126,5.0932793617248535,2.878946304321289
14,64,resnet18,11689512,0.6234177350997925,0.5427500009536743,4.788421630859375,2.871640920639038
15,64,resnet18,11689512,0.6702927350997925,0.5411249995231628,4.848323345184326,2.8237662315368652
16,64,resnet18,11689512,0.6754351258277893,0.5299999713897705,4.879129648208618,2.848926305770874
17,64,resnet18,11689512,0.6908623576164246,0.49937498569488525,4.816992998123169,2.8886120319366455
18,64,resnet18,11689512,0.6954113841056824,0.5442500114440918,4.7657060623168945,2.92338228225708
19,64,resnet18,11689512,0.7248813509941101,0.5184999704360962,4.9412946701049805,2.838926315307617
20,64,resnet18,11689512,0.7201344966888428,0.5481250286102295,4.819514274597168,2.8228440284729004
21,64,resnet18,11689512,0.7353639006614685,0.49524998664855957,4.801637649536133,2.887619972229004
22,64,resnet18,11689512,0.762460470199585,0.5706250071525574,4.848257541656494,2.8972465991973877
23,64,resnet18,11689512,0.7749208807945251,0.5681250095367432,4.9740846157073975,2.9015374183654785
24,64,resnet18,11689512,0.7770965099334717,0.5173749923706055,4.756596088409424,2.8422141075134277
25,64,resnet18,11689512,0.8057753443717957,0.5676249861717224,4.7700746059417725,2.8985445499420166
26,64,resnet18,11689512,0.8231803774833679,0.5412499904632568,4.809260606765747,2.8736324310302734
27,64,resnet18,11689512,0.8095332384109497,0.5757499933242798,4.866691589355469,2.8830621242523193
28,64,resnet18,11689512,0.8338607549667358,0.5761250257492065,4.907592535018921,2.8235833644866943
29,64,resnet18,11689512,0.8435522317886353,0.5609999895095825,4.8491926193237305,2.8676981925964355
30,64,resnet18,11689512,0.845530092716217,0.5578749775886536,4.858246564865112,2.85737943649292
31,64,resnet18,11689512,0.8518591523170471,0.5613750219345093,4.749032020568848,2.872182607650757
32,64,resnet18,11689512,0.8603639006614685,0.5707499980926514,5.002761602401733,2.860114336013794
33,64,resnet18,11689512,0.8674841523170471,0.5648750066757202,4.759176254272461,3.140681505203247
34,64,resnet18,11689512,0.8435522317886353,0.5676249861717224,4.933615207672119,2.840698003768921
35,64,resnet18,11689512,0.8734177350997925,0.5818750262260437,4.732269763946533,2.896838665008545
36,64,resnet18,11689512,0.8882516026496887,0.5702499747276306,4.835821628570557,2.854840040206909
37,64,resnet18,11689512,0.890031635761261,0.581250011920929,4.926372051239014,2.856081485748291
38,64,resnet18,11689512,0.8969541192054749,0.5818750262260437,4.949171304702759,2.859477996826172
39,64,resnet18,11689512,0.8916139006614685,0.565500020980835,4.853885889053345,2.8561813831329346
40,64,resnet18,11689512,0.8882516026496887,0.5407500267028809,4.972485065460205,2.8910746574401855
41,64,resnet18,11689512,0.9060522317886353,0.543624997138977,4.918384075164795,2.934990644454956
42,64,resnet18,11689512,0.9145569801330566,0.581250011920929,4.967257022857666,2.8642399311065674
43,64,resnet18,11689512,0.8904272317886353,0.5842499732971191,4.848096609115601,2.898432493209839
44,64,resnet18,11689512,0.9196993708610535,0.5893750190734863,4.7956860065460205,2.8539440631866455
45,64,resnet18,11689512,0.9151503443717957,0.5837500095367432,4.787445068359375,2.8921139240264893
46,64,resnet18,11689512,0.9396756291389465,0.5743749737739563,4.752556085586548,2.909715175628662
47,64,resnet18,11689512,0.9244462251663208,0.5603749752044678,4.924980401992798,2.8563199043273926
48,64,resnet18,11689512,0.9252373576164246,0.5803750157356262,4.811067819595337,2.854912757873535
49,64,resnet18,11689512,0.9454113841056824,0.5699999928474426,4.789926052093506,2.8497562408447266
0,64,VIT,10791946,0.13330696523189545,0.17362500727176666,8.320852994918823,4.377717733383179
1,64,VIT,10791946,0.17167721688747406,0.1940000057220459,8.382373332977295,4.390169858932495
2,64,VIT,10791946,0.18176424503326416,0.1652500033378601,8.405866146087646,4.457932710647583
3,64,VIT,10791946,0.16811709105968475,0.1848749965429306,8.417722463607788,4.439529180526733
4,64,VIT,10791946,0.17780853807926178,0.18025000393390656,8.419256448745728,4.392839431762695
5,64,VIT,10791946,0.18413765728473663,0.18537500500679016,8.420802116394043,4.391004323959351
6,64,VIT,10791946,0.18176424503326416,0.21549999713897705,8.406591892242432,4.387214183807373
7,64,VIT,10791946,0.19778481125831604,0.21587499976158142,8.398203134536743,4.389457702636719
8,64,VIT,10791946,0.20648734271526337,0.23662500083446503,8.409802436828613,4.37615180015564
9,64,VIT,10791946,0.2167721539735794,0.2475000023841858,8.396147966384888,4.378042459487915
10,64,VIT,10791946,0.22092562913894653,0.24762499332427979,8.393118858337402,4.41851019859314
11,64,VIT,10791946,0.22765031456947327,0.23874999582767487,8.411057710647583,4.37186074256897
12,64,VIT,10791946,0.21815665066242218,0.22637499868869781,8.391950368881226,4.427225351333618
13,64,VIT,10791946,0.23358386754989624,0.26225000619888306,8.405288219451904,4.3682262897491455
14,64,VIT,10791946,0.24505537748336792,0.2567499876022339,8.412400722503662,4.441110849380493
15,64,VIT,10791946,0.2464398741722107,0.2668749988079071,8.404263019561768,4.3852527141571045
16,64,VIT,10791946,0.24426424503326416,0.2549999952316284,8.40156888961792,4.396637201309204
17,64,VIT,10791946,0.24268196523189545,0.2529999911785126,8.403559923171997,4.379642009735107
18,64,VIT,10791946,0.23477056622505188,0.27924999594688416,8.40233302116394,4.396259069442749
19,64,VIT,10791946,0.2470332235097885,0.281125009059906,8.41395378112793,4.389103174209595
20,64,VIT,10791946,0.24485759437084198,0.23649999499320984,8.407307624816895,4.370787858963013
21,64,VIT,10791946,0.2531645596027374,0.2771250009536743,8.404626369476318,4.377216815948486
22,64,VIT,10791946,0.25118669867515564,0.24424999952316284,8.397992849349976,4.38123083114624
23,64,VIT,10791946,0.22804588079452515,0.27900001406669617,8.406007766723633,4.395325183868408
24,64,VIT,10791946,0.23971518874168396,0.2862499952316284,8.404060125350952,4.382250785827637
25,64,VIT,10791946,0.23912183940410614,0.2788749933242798,8.419563055038452,4.419535875320435
26,64,VIT,10791946,0.24940665066242218,0.2773750126361847,8.406123638153076,4.382533550262451
27,64,VIT,10791946,0.24861550331115723,0.2563750147819519,8.399801254272461,4.476607322692871
28,64,VIT,10791946,0.2474288046360016,0.2722499966621399,8.402933597564697,4.381911516189575
29,64,VIT,10791946,0.2470332235097885,0.26750001311302185,8.41365098953247,4.380023241043091
30,64,VIT,10791946,0.2569224536418915,0.27274999022483826,8.409831762313843,4.376882553100586
31,64,VIT,10791946,0.24485759437084198,0.2837499976158142,8.396069765090942,4.386965751647949
32,64,VIT,10791946,0.2695806920528412,0.2828750014305115,8.420350074768066,4.378967523574829
33,64,VIT,10791946,0.25276899337768555,0.24237500131130219,8.415169477462769,4.3777241706848145
34,64,VIT,10791946,0.25217562913894653,0.28049999475479126,8.41820740699768,4.379165172576904
35,64,VIT,10791946,0.2541534900665283,0.2847500145435333,8.417498111724854,4.368743181228638
36,64,VIT,10791946,0.2470332235097885,0.2862499952316284,8.415400266647339,4.3703320026397705
37,64,VIT,10791946,0.2531645596027374,0.2862499952316284,8.436008930206299,4.36884069442749
38,64,VIT,10791946,0.2571202516555786,0.2853749990463257,8.4217848777771,4.392455339431763
39,64,VIT,10791946,0.25988924503326416,0.28600001335144043,8.415852546691895,4.383230209350586
40,64,VIT,10791946,0.26028481125831604,0.29087498784065247,8.413525342941284,4.429077625274658
41,64,VIT,10791946,0.26087817549705505,0.2786250114440918,8.416495323181152,4.375015497207642
42,64,VIT,10791946,0.25672468543052673,0.24400000274181366,8.407740116119385,4.381713390350342
43,64,VIT,10791946,0.2541534900665283,0.2737500071525574,8.401808977127075,4.387016296386719
44,64,VIT,10791946,0.26938292384147644,0.2930000126361847,8.409084796905518,4.3797852993011475
45,64,VIT,10791946,0.26780062913894653,0.281374990940094,8.417021751403809,4.375803470611572
46,64,VIT,10791946,0.2513844966888428,0.28862500190734863,8.41938042640686,4.375339508056641
47,64,VIT,10791946,0.26542720198631287,0.2928749918937683,8.391078233718872,4.372447729110718
48,64,VIT,10791946,0.26028481125831604,0.2893750071525574,8.41074275970459,4.422150135040283
49,64,VIT,10791946,0.2717563211917877,0.28037500381469727,8.394186019897461,4.375567436218262
